0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.15605510771274567,0.18650415539741516,0.1791331022977829,0.049334730952978134,0.05630044266581535,0.053026121109724045,0.10057327896356583,0.08701499551534653,0.10448658466339111,0.10774334520101547,0.10742411017417908,0.11194045096635818,0.3210785984992981,0.3296249210834503,0.35161274671554565
0.12027603387832642,0.1587422639131546,0.14656707644462585,0.03445811942219734,0.03898444026708603,0.03705482929944992,0.09544602036476135,0.08450181782245636,0.10023880749940872,0.09631087630987167,0.09625161439180374,0.10087476670742035,0.2871896028518677,0.29740315675735474,0.3167610466480255
0.11597776412963867,0.15545986592769623,0.1427314579486847,0.03297746554017067,0.03723284974694252,0.035547781735658646,0.09095057100057602,0.08050903677940369,0.09461495280265808,0.08905933797359467,0.08997729420661926,0.09165782481431961,0.2741766571998596,0.28338178992271423,0.3027072846889496
0.11329640448093414,0.1535256952047348,0.14005820453166962,0.03239767253398895,0.03643271327018738,0.034750986844301224,0.08711966872215271,0.07667528092861176,0.0893547460436821,0.0861586481332779,0.08751882612705231,0.0885714590549469,0.26656848192214966,0.2758468687534332,0.2940748631954193
0.11141593754291534,0.15207594633102417,0.1382557451725006,0.03198229894042015,0.03590495139360428,0.034124888479709625,0.0849524512887001,0.07483889162540436,0.08659067749977112,0.08424244821071625,0.08590322732925415,0.086750827729702,0.2615988552570343,0.2707442045211792,0.28841859102249146
0.11008698493242264,0.15097248554229736,0.13687363266944885,0.031663499772548676,0.03546549007296562,0.0336795300245285,0.08386600762605667,0.07392598688602448,0.08517830818891525,0.08287346363067627,0.08463095128536224,0.08541765064001083,0.2580290734767914,0.2668200135231018,0.28400275111198425
0.1091083288192749,0.14996005594730377,0.13575653731822968,0.03132209926843643,0.03505169227719307,0.03328196331858635,0.08308419585227966,0.07326695322990417,0.084194615483284,0.08184216916561127,0.08361290395259857,0.08446578681468964,0.25513073801994324,0.2639378309249878,0.2808109223842621
0.10816007107496262,0.14915773272514343,0.13478529453277588,0.031106851994991302,0.0347621850669384,0.03299466893076897,0.08247234672307968,0.07282774150371552,0.08347953855991364,0.0809946060180664,0.08276642113924026,0.08368297666311264,0.2527470588684082,0.2614191472530365,0.27837127447128296
0.10732071101665497,0.14841340482234955,0.1339038461446762,0.030893314629793167,0.03448345139622688,0.03273377940058708,0.0819370225071907,0.07242901623249054,0.08287452906370163,0.08022569864988327,0.08208739757537842,0.08296570926904678,0.2505931258201599,0.25923967361450195,0.2760634124279022
0.10655785351991653,0.14779773354530334,0.13306619226932526,0.030710920691490173,0.03427431732416153,0.03252376243472099,0.08156758546829224,0.07212108373641968,0.08242403715848923,0.07972884178161621,0.08160138875246048,0.0823688954114914,0.24869607388973236,0.2573331296443939,0.2741468548774719
0.10575785487890244,0.14714936912059784,0.13228636980056763,0.030524909496307373,0.03405604884028435,0.0323297344148159,0.08122031390666962,0.07185278087854385,0.0820237249135971,0.07914459705352783,0.08103157579898834,0.08185803890228271,0.24732129275798798,0.255558043718338,0.2722698450088501
0.10507801920175552,0.1463470757007599,0.13151369988918304,0.03039209544658661,0.0338590145111084,0.03215871751308441,0.08090848475694656,0.07161857932806015,0.08167871832847595,0.07875211536884308,0.08053897321224213,0.08141873776912689,0.24586670100688934,0.2540731430053711,0.2707097828388214
0.10437928885221481,0.1457965224981308,0.13087821006774902,0.030208000913262367,0.03363907337188721,0.03196888044476509,0.08058598637580872,0.0713946595788002,0.08136317133903503,0.07839211821556091,0.08015686273574829,0.0810304582118988,0.24454830586910248,0.25268054008483887,0.26957619190216064
0.10383444279432297,0.14526602625846863,0.13035884499549866,0.03008815459907055,0.03347915783524513,0.03180186450481415,0.08036676049232483,0.07124195247888565,0.08115497976541519,0.07804965227842331,0.07980690896511078,0.08066119998693466,0.24348706007003784,0.2514548897743225,0.26837095618247986
0.10334108769893646,0.14473411440849304,0.12983664870262146,0.029961857944726944,0.033307917416095734,0.03167877718806267,0.0801621675491333,0.0710732638835907,0.0809081569314003,0.07777098566293716,0.07962445914745331,0.08040367811918259,0.24262729287147522,0.2505030930042267,0.2672306001186371
0.10285960137844086,0.14431852102279663,0.12943437695503235,0.029828473925590515,0.03317061811685562,0.03154179826378822,0.08001833409070969,0.07089953124523163,0.08071710169315338,0.07745986431837082,0.07927312701940536,0.08009883016347885,0.24171192944049835,0.2493983507156372,0.26644372940063477
0.10242140293121338,0.14386886358261108,0.1290004700422287,0.029737601056694984,0.03302682191133499,0.03143943101167679,0.07979224622249603,0.07082386314868927,0.08046310395002365,0.07726222276687622,0.07901264727115631,0.07986167073249817,0.24075926840305328,0.2485072910785675,0.2653888463973999
0.10202918946743011,0.1435071974992752,0.12865471839904785,0.029668567702174187,0.03295435383915901,0.03136354312300682,0.07969039678573608,0.0707131028175354,0.08026368170976639,0.07704263925552368,0.07883092015981674,0.07972617447376251,0.240106001496315,0.24782179296016693,0.26459118723869324
0.10161872208118439,0.14315015077590942,0.1282469928264618,0.02958376519382,0.03283952176570892,0.03124987706542015,0.07956962287425995,0.07057468593120575,0.08009963482618332,0.07680708169937134,0.07867763936519623,0.07955749332904816,0.23944707214832306,0.24701492488384247,0.2639629542827606
0.10119844973087311,0.14281311631202698,0.12791138887405396,0.029478495940566063,0.032738156616687775,0.031162068247795105,0.07940895110368729,0.07048434764146805,0.0800170823931694,0.07662341743707657,0.0784599706530571,0.0793466791510582,0.238658607006073,0.24649399518966675,0.26314425468444824
