0,1,2
0.34010812640190125,0.34502673149108887,0.3735375702381134
0.26669278740882874,0.2740638554096222,0.2947906255722046
0.26326143741607666,0.2699298858642578,0.29075944423675537
0.2613651752471924,0.26747792959213257,0.2885071337223053
0.26006171107292175,0.26547035574913025,0.2866998314857483
0.2585994601249695,0.26385173201560974,0.2851915955543518
0.25727027654647827,0.262179970741272,0.2834740877151489
0.2561374306678772,0.260881245136261,0.28190550208091736
0.25526782870292664,0.25987938046455383,0.28044989705085754
0.25382909178733826,0.25825002789497375,0.27910566329956055
0.2525303363800049,0.25686007738113403,0.27753767371177673
0.2512112259864807,0.2555498778820038,0.27598267793655396
0.25030311942100525,0.2544243633747101,0.2750648558139801
0.24956926703453064,0.253763884305954,0.2740836441516876
0.2485862821340561,0.2528243660926819,0.27340787649154663
0.24826045334339142,0.2521832287311554,0.27262192964553833
0.2474815547466278,0.2517302334308624,0.2717241942882538
0.24717001616954803,0.2513272166252136,0.2712966501712799
0.24688036739826202,0.25051209330558777,0.27051499485969543
0.24645009636878967,0.2500077188014984,0.2701568603515625
0.2463959902524948,0.250125527381897,0.270367294549942
0.2458440661430359,0.24951396882534027,0.26917967200279236
0.24527962505817413,0.2488919049501419,0.26856014132499695
0.24537517130374908,0.24913781881332397,0.26896023750305176
0.24503673613071442,0.2485799789428711,0.2683631181716919
0.24434463679790497,0.24809354543685913,0.2679470181465149
0.24440422654151917,0.2480771690607071,0.2678106129169464
0.24440626800060272,0.24811528623104095,0.26791852712631226
0.24388732016086578,0.24754609167575836,0.2669481635093689
0.24375952780246735,0.2474653571844101,0.26672127842903137
0.24356709420681,0.24711956083774567,0.2665410041809082
0.24280233681201935,0.24637430906295776,0.26612162590026855
0.24287281930446625,0.24650374054908752,0.2659090757369995
0.24260398745536804,0.24595987796783447,0.2658134400844574
0.24232217669487,0.24602818489074707,0.26533785462379456
0.2428603321313858,0.2462826818227768,0.2657582461833954
0.24206703901290894,0.24563317000865936,0.265703409910202
0.24179334938526154,0.24520324170589447,0.26472586393356323
0.24146753549575806,0.24479590356349945,0.26463788747787476
0.24213379621505737,0.2454955130815506,0.2650741636753082
0.24089185893535614,0.24476934969425201,0.26420488953590393
0.24102845788002014,0.24442702531814575,0.26386380195617676
0.24045871198177338,0.2441336214542389,0.26337695121765137
0.24120250344276428,0.24465884268283844,0.2638319134712219
0.2413514107465744,0.24500983953475952,0.2642805576324463
0.2400139570236206,0.2437669187784195,0.26336443424224854
0.24013905227184296,0.24371559917926788,0.2629542350769043
0.23988226056098938,0.24346786737442017,0.2627905011177063
0.23925112187862396,0.2431568056344986,0.26217979192733765
0.23882780969142914,0.24265339970588684,0.26200321316719055
0.2399858981370926,0.24395851790905,0.2630646526813507
0.2391214221715927,0.24310776591300964,0.2624024450778961
0.23975178599357605,0.24407316744327545,0.2630465030670166
0.24018804728984833,0.24363508820533752,0.263278067111969
0.23901242017745972,0.24308691918849945,0.26207277178764343
0.23861250281333923,0.24232470989227295,0.2615944445133209
0.2390495091676712,0.2429235279560089,0.26233357191085815
0.23853860795497894,0.24217472970485687,0.2612002193927765
0.2375132441520691,0.2414485663175583,0.26030993461608887
0.23779821395874023,0.24167244136333466,0.2609786093235016
0.23728284239768982,0.24071846902370453,0.26042458415031433
0.2373145967721939,0.24105942249298096,0.2601516544818878
0.2377326488494873,0.24155692756175995,0.2603796422481537
0.23711970448493958,0.24057430028915405,0.26007699966430664
0.23605167865753174,0.2401411086320877,0.2590385973453522
0.23608386516571045,0.23989824950695038,0.25884634256362915
0.23668326437473297,0.24048638343811035,0.25900691747665405
0.23699159920215607,0.2404826581478119,0.25945183634757996
0.23865066468715668,0.24273963272571564,0.26143038272857666
0.23841875791549683,0.2422122210264206,0.2608342468738556
0.23833544552326202,0.24159333109855652,0.26151594519615173
0.235765278339386,0.2396223098039627,0.2586930990219116
0.23566198348999023,0.2391977310180664,0.25755375623703003
0.2356453835964203,0.23877298831939697,0.2577737271785736
0.2345188409090042,0.23827581107616425,0.25626349449157715
0.23569759726524353,0.2393093854188919,0.25810307264328003
0.23790055513381958,0.24160122871398926,0.2613387703895569
0.235209122300148,0.2389974743127823,0.25769227743148804
0.23512154817581177,0.23917993903160095,0.25728532671928406
0.23592954874038696,0.2402808964252472,0.2599969506263733
0.23504436016082764,0.23930609226226807,0.257966548204422
0.2341601848602295,0.23815518617630005,0.2569267749786377
0.23351776599884033,0.2371944934129715,0.25593721866607666
0.2355385720729828,0.2392449826002121,0.2578941285610199
0.23403503000736237,0.23766036331653595,0.2558097839355469
0.2336561381816864,0.23783354461193085,0.2559828758239746
0.23219145834445953,0.23630768060684204,0.25407588481903076
0.2342638075351715,0.23842383921146393,0.25640445947647095
0.2344720959663391,0.23822538554668427,0.25653061270713806
0.2335805743932724,0.23735879361629486,0.25563403964042664
0.2333202362060547,0.23719018697738647,0.25489217042922974
0.23247770965099335,0.23651553690433502,0.253307968378067
0.23269352316856384,0.2365046888589859,0.2540349066257477
0.23260849714279175,0.23609714210033417,0.25389909744262695
0.23281344771385193,0.2368907630443573,0.2538790702819824
0.23150920867919922,0.23718342185020447,0.25363898277282715
0.23089554905891418,0.23462049663066864,0.2516372799873352
0.2305387705564499,0.23446445167064667,0.25171732902526855
0.23264755308628082,0.2373267412185669,0.25519031286239624
0.23041528463363647,0.23460084199905396,0.25223901867866516
0.23020339012145996,0.2343311458826065,0.25177162885665894
0.23001882433891296,0.2341552972793579,0.2522546350955963
0.2299998700618744,0.23399300873279572,0.2515774071216583
0.2287672758102417,0.23384426534175873,0.25062134861946106
0.22908693552017212,0.23406027257442474,0.25153109431266785
0.22920051217079163,0.23342615365982056,0.25083017349243164
0.22948479652404785,0.23399955034255981,0.2502843141555786
0.22882050275802612,0.23331902921199799,0.25135013461112976
0.2338515818119049,0.23884546756744385,0.25596415996551514
0.22900952398777008,0.23404349386692047,0.25198715925216675
0.23172913491725922,0.23686960339546204,0.2540425658226013
0.23135338723659515,0.23576994240283966,0.2533784508705139
0.22745881974697113,0.2327771633863449,0.24973350763320923
0.22795000672340393,0.233986958861351,0.2508825361728668
0.23020069301128387,0.23510025441646576,0.25227099657058716
0.229763463139534,0.23440462350845337,0.25264444947242737
0.22743955254554749,0.2329215556383133,0.2496761679649353
0.23026980459690094,0.2361656278371811,0.2520940899848938
0.22701582312583923,0.23221145570278168,0.24990764260292053
0.2269035279750824,0.23289526998996735,0.2496105134487152
0.2266489863395691,0.2327769696712494,0.2500776946544647
0.2316419780254364,0.23723742365837097,0.25557586550712585
0.22745507955551147,0.23274806141853333,0.25067138671875
0.22391727566719055,0.23077265918254852,0.24754036962985992
0.22499290108680725,0.23166728019714355,0.24869082868099213
0.22284646332263947,0.2302733063697815,0.24694080650806427
0.22423957288265228,0.23087643086910248,0.24828390777111053
0.2237575799226761,0.23032943904399872,0.2469359040260315
0.22231405973434448,0.2294033020734787,0.24558034539222717
0.22782789170742035,0.2343454509973526,0.2522261440753937
0.22917304933071136,0.23461130261421204,0.25202807784080505
0.22220735251903534,0.22969970107078552,0.24690061807632446
0.2234603613615036,0.23035511374473572,0.24792419373989105
0.22042016685009003,0.22837992012500763,0.24615468084812164
0.22135834395885468,0.22888164222240448,0.24604536592960358
0.2224046140909195,0.23053264617919922,0.2473941445350647
0.22114475071430206,0.22901177406311035,0.24606947600841522
0.221213236451149,0.22938713431358337,0.24561944603919983
0.2208033949136734,0.22803770005702972,0.24574457108974457
0.22062411904335022,0.22813017666339874,0.2448371797800064
0.220382422208786,0.2290922999382019,0.245636984705925
0.2202678918838501,0.22883492708206177,0.24584054946899414
0.22538983821868896,0.23295265436172485,0.2500874996185303
0.22238606214523315,0.2294768989086151,0.24720440804958344
0.22135823965072632,0.22879405319690704,0.2453276515007019
0.21905213594436646,0.22754181921482086,0.244394913315773
0.22316615283489227,0.23116853833198547,0.24704448878765106
0.22145099937915802,0.22905156016349792,0.24454665184020996
0.21923480927944183,0.22795875370502472,0.24414435029029846
0.2165224850177765,0.22617371380329132,0.24170510470867157
0.21491162478923798,0.22541779279708862,0.24105821549892426
0.2135169804096222,0.2245451956987381,0.2392757534980774
0.2203066349029541,0.22940626740455627,0.24599938094615936
0.2161722332239151,0.22536173462867737,0.24136240780353546
0.219721719622612,0.22872841358184814,0.24366354942321777
0.21858274936676025,0.22801989316940308,0.24449431896209717
0.2132207304239273,0.2248825579881668,0.2384190857410431
0.21428310871124268,0.2245216965675354,0.23952952027320862
0.21948549151420593,0.2290675938129425,0.2456798255443573
0.21401067078113556,0.2255154401063919,0.2399766445159912
0.21163807809352875,0.22249746322631836,0.23648475110530853
0.21223211288452148,0.22378386557102203,0.23916290700435638
0.21147146821022034,0.22256629168987274,0.23653848469257355
0.2112526148557663,0.2223464399576187,0.23572516441345215
0.21187400817871094,0.22245116531848907,0.23691080510616302
0.20897161960601807,0.2220156490802765,0.2346983253955841
0.20869064331054688,0.22111381590366364,0.23406361043453217
0.21053002774715424,0.22275038063526154,0.23508115112781525
0.20812398195266724,0.22025814652442932,0.2335965782403946
0.20775344967842102,0.22036096453666687,0.23363643884658813
0.21259833872318268,0.22369267046451569,0.23666782677173615
0.2068542242050171,0.21954721212387085,0.23250287771224976
0.20687051117420197,0.2209077626466751,0.23201611638069153
0.20504406094551086,0.21926243603229523,0.2310299277305603
0.2067289501428604,0.22031556069850922,0.23134389519691467
0.2082941234111786,0.22107303142547607,0.2328905463218689
0.2095898687839508,0.22275899350643158,0.2335621863603592
0.20773589611053467,0.22061613202095032,0.233489528298378
0.21259689331054688,0.22453710436820984,0.23867885768413544
0.210972398519516,0.22356778383255005,0.2360466718673706
0.2047954946756363,0.21920812129974365,0.2300766408443451
0.20525813102722168,0.22034259140491486,0.23160621523857117
0.20322737097740173,0.21748563647270203,0.22860705852508545
0.20470017194747925,0.21917106211185455,0.23064063489437103
0.20226432383060455,0.218049094080925,0.2288847267627716
0.1987754851579666,0.21582047641277313,0.22542159259319305
0.20087137818336487,0.21559907495975494,0.22525432705879211
0.20409999787807465,0.21878106892108917,0.229157492518425
0.2049519121646881,0.2198052555322647,0.23291084170341492
0.20093578100204468,0.2177800089120865,0.226666659116745
0.1993606984615326,0.2155437469482422,0.22574758529663086
0.19794265925884247,0.2145128846168518,0.224177747964859
0.19794012606143951,0.214967280626297,0.2234412580728531
0.196218803524971,0.2136349231004715,0.22139428555965424
0.19751988351345062,0.2147182673215866,0.22207596898078918
0.2004464566707611,0.21676819026470184,0.22616048157215118
0.19938787817955017,0.21602694690227509,0.22546562552452087
0.19826874136924744,0.21507100760936737,0.2237652838230133
0.1952143907546997,0.21275897324085236,0.22068437933921814
