Milk1, 0.85623074
Milk2, 0.85358492
Milk3, 0.85408876
Conductivity1, 0.86645981
Conductivity2, 0.86354086
Conductivity3, 0.96515926
Fat1, 0.8945676
Fat2, 0.94915113
Fat3, 0.89777702
Protein1, 0.83048889
Protein2, 0.92118793
Protein3, 0.81168818
Lactose1, 0.32929923
Lactose2, 0.49196457
Lactose3, 0.51474747
