Milk1, 0.86436327
Milk2, 0.8410574
Milk3, 0.84107387
Conductivity1, 0.86658727
Conductivity2, 0.85247209
Conductivity3, 0.96713894
Fat1, 0.89692529
Fat2, 0.94918709
Fat3, 0.89892785
Protein1, 0.86153121
Protein2, 0.93188494
Protein3, 0.8425223
Lactose1, 0.62763517
Lactose2, 0.60210149
Lactose3, 0.67284086
