Milk1, 0.87863785
Milk2, 0.82300791
Milk3, 0.85197727
Conductivity1, 0.86062145
Conductivity2, 0.86659108
Conductivity3, 0.96920008
Fat1, 0.89495934
Fat2, 0.95247385
Fat3, 0.90510341
Protein1, 0.85987174
Protein2, 0.93532882
Protein3, 0.83853152
Lactose1, 0.61825958
Lactose2, 0.62590627
Lactose3, 0.69315552
