Milk1, 0.87421269
Milk2, 0.82219071
Milk3, 0.8381866
Conductivity1, 0.86603087
Conductivity2, 0.86594128
Conductivity3, 0.96710562
Fat1, 0.8830142
Fat2, 0.95173379
Fat3, 0.90477532
Protein1, 0.84141969
Protein2, 0.92941091
Protein3, 0.83353465
Lactose1, 0.57094054
Lactose2, 0.60032817
Lactose3, 0.68576455
