Milk1, 0.88378146
Milk2, 0.83755826
Milk3, 0.88351681
Conductivity1, 0.85329818
Conductivity2, 0.87127808
Conductivity3, 0.96842564
Fat1, 0.892358
Fat2, 0.95468741
Fat3, 0.9102455
Protein1, 0.83065605
Protein2, 0.92864442
Protein3, 0.80287547
Lactose1, 0.45357552
Lactose2, 0.42843379
Lactose3, 0.64961371
