Milk1, 0.83361748
Milk2, 0.84478759
Milk3, 0.83160072
Conductivity1, 0.77038168
Conductivity2, 0.74094909
Conductivity3, 0.95369115
Fat1, 0.82952188
Fat2, 0.91852629
Fat3, 0.845942
Protein1, 0.7664571
Protein2, 0.89554541
Protein3, 0.74252503
Lactose1, 0.67548443
Lactose2, 0.61127817
Lactose3, 0.62532227
