Milk1, 0.88336042
Milk2, 0.85671648
Milk3, 0.866748
Conductivity1, 0.84565735
Conductivity2, 0.84428632
Conductivity3, 0.96647772
Fat1, 0.88834202
Fat2, 0.95011792
Fat3, 0.89827635
Protein1, 0.8497926
Protein2, 0.93294556
Protein3, 0.85139245
Lactose1, 0.64928755
Lactose2, 0.60592017
Lactose3, 0.67946112
