Milk1, 0.8629843
Milk2, 0.75226468
Milk3, 0.73241678
Conductivity1, 0.80815703
Conductivity2, 0.80011792
Conductivity3, 0.95904066
Fat1, 0.86743378
Fat2, 0.92897435
Fat3, 0.87470955
Protein1, 0.77693973
Protein2, 0.89903116
Protein3, 0.77618694
Lactose1, 0.66949728
Lactose2, 0.65493819
Lactose3, 0.73159513
