Milk1, 0.83809331
Milk2, 0.86806453
Milk3, 0.85944887
Conductivity1, 0.80816644
Conductivity2, 0.81524313
Conductivity3, 0.95969851
Fat1, 0.85866106
Fat2, 0.93469444
Fat3, 0.87674206
Protein1, 0.82466276
Protein2, 0.9132998
Protein3, 0.78950624
Lactose1, 0.65287757
Lactose2, 0.7079342
Lactose3, 0.69354233
