Milk1, 0.87344769
Milk2, 0.85572164
Milk3, 0.87209601
Conductivity1, 0.85058738
Conductivity2, 0.84059024
Conductivity3, 0.96308568
Fat1, 0.88991199
Fat2, 0.94596868
Fat3, 0.90642531
Protein1, 0.84575935
Protein2, 0.93212187
Protein3, 0.82921503
Lactose1, 0.61341798
Lactose2, 0.63348533
Lactose3, 0.71819912
