Milk1, 0.88018414
Milk2, 0.82040254
Milk3, 0.86629459
Conductivity1, 0.82260894
Conductivity2, 0.8408747
Conductivity3, 0.96236925
Fat1, 0.88337637
Fat2, 0.94392585
Fat3, 0.88291609
Protein1, 0.854507
Protein2, 0.92892818
Protein3, 0.82964706
Lactose1, 0.6150729
Lactose2, 0.64613431
Lactose3, 0.69646793
