Milk1, 0.88336042
Milk2, 0.85671648
Milk3, 0.86824648
Conductivity1, 0.84707313
Conductivity2, 0.85114253
Conductivity3, 0.96491906
Fat1, 0.87208882
Fat2, 0.94992827
Fat3, 0.90867041
Protein1, 0.8543659
Protein2, 0.93038664
Protein3, 0.83376115
Lactose1, 0.63524468
Lactose2, 0.66834025
Lactose3, 0.66952542
