0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.13602715730667114,0.17261546850204468,0.16545544564723969,0.04090029373764992,0.046824030578136444,0.04510888829827309,0.10189143568277359,0.08815550059080124,0.10484851151704788,0.10781692713499069,0.10631255805492401,0.10970934480428696,0.2906590402126312,0.29775744676589966,0.31662458181381226
0.10345321148633957,0.14709170162677765,0.13515199720859528,0.03063247539103031,0.03428398445248604,0.03255464881658554,0.0917094424366951,0.08173076063394547,0.09541122615337372,0.08986340463161469,0.09077746421098709,0.09181205928325653,0.2603825032711029,0.2690068781375885,0.285531610250473
0.09981068968772888,0.14473925530910492,0.13237468898296356,0.029546251520514488,0.03308412432670593,0.031531523913145065,0.08470569550991058,0.07606643438339233,0.08680713921785355,0.08417970687150955,0.08635801076889038,0.08659477531909943,0.25720009207725525,0.26517242193222046,0.2823343873023987
0.09813987463712692,0.14345647394657135,0.1308429092168808,0.029095591977238655,0.03258257731795311,0.03106623888015747,0.08148221671581268,0.07330317050218582,0.08283509314060211,0.0827602967619896,0.08508722484111786,0.08518871665000916,0.2558926045894623,0.263908326625824,0.2805790901184082
0.09715220332145691,0.14258812367916107,0.12982580065727234,0.02885936014354229,0.03228038549423218,0.03079986572265625,0.08064059913158417,0.0724734514951706,0.08167131245136261,0.08205024152994156,0.08443406224250793,0.08445301651954651,0.2550126016139984,0.2628343403339386,0.27917346358299255
0.0965455025434494,0.14194075763225555,0.12908963859081268,0.02869473770260811,0.032088667154312134,0.03065096028149128,0.08022040873765945,0.07200982421636581,0.08106829226016998,0.08152313530445099,0.08401668071746826,0.08391153067350388,0.2542547881603241,0.26175180077552795,0.2779739797115326
0.09604588896036148,0.14138156175613403,0.12844817340373993,0.028552858158946037,0.0319497212767601,0.030525337904691696,0.07990393787622452,0.07169833034276962,0.08065597712993622,0.0811554342508316,0.08372770994901657,0.08351044356822968,0.253560870885849,0.26080265641212463,0.2768830358982086
0.09573235362768173,0.14088094234466553,0.1280640959739685,0.028463639318943024,0.03183509781956673,0.03044220618903637,0.07969393581151962,0.07148109376430511,0.08039499819278717,0.08080968260765076,0.08346834033727646,0.0831686332821846,0.25280246138572693,0.2599702477455139,0.2758971154689789
0.09542457014322281,0.14047318696975708,0.12764474749565125,0.0283774696290493,0.031720295548439026,0.030352307483553886,0.07948868721723557,0.07129635661840439,0.08019616454839706,0.0805254653096199,0.08323667198419571,0.08291814476251602,0.2521649897098541,0.2591528594493866,0.2750006318092346
0.09517461806535721,0.14007197320461273,0.12729021906852722,0.028284000232815742,0.03163500875234604,0.030277591198682785,0.07932861894369125,0.07117197662591934,0.08000165969133377,0.08032704889774323,0.08305136859416962,0.08268953859806061,0.2514360547065735,0.25835666060447693,0.27414900064468384
