0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0.099031894,0.052972494,0.274799452,0.002011579,0.001408549,0.003038969,0.045743476,0.211617978,0.247138142,0.004223149,0.10391943,0.005393174,0.071199192,0.13867901,0.001433218
0.186575639,0.105816942,0.34310169,0.005011579,0.002806508,0.083286234,0.134117878,0.281592549,0.318571064,0.054660347,0.183984577,0.052132908,0.157517468,0.217083549,0.085590951
0.265202564,0.154506804,0.403958218,0.082011579,0.076135266,0.162218415,0.21464483,0.345191751,0.383451996,0.144224018,0.256636432,0.149090279,0.230558737,0.286540012,0.17557662
0.335282766,0.244363692,0.457831151,0.102011579,0.171907101,0.233908839,0.287441807,0.403827477,0.442574148,0.226595597,0.321781053,0.237393421,0.294688193,0.344286773,0.254503684
0.398489297,0.324705133,0.506697446,0.172602887,0.259647587,0.298793138,0.353839881,0.456945917,0.495855961,0.30220855,0.380120632,0.317526474,0.349070547,0.392672407,0.323001924
0.453781134,0.395292867,0.548964308,0.256291432,0.33996804,0.357303931,0.412862761,0.505830524,0.543484283,0.371564611,0.432699397,0.38995492,0.395396308,0.435238747,0.382445408
0.502651545,0.457849473,0.586439082,0.332262371,0.412473107,0.41017009,0.466462665,0.549758639,0.586551703,0.43315197,0.479719519,0.45369451,0.436619093,0.472175678,0.433930677
0.546516724,0.512762364,0.618393934,0.401748776,0.477058637,0.457687392,0.51431548,0.59076674,0.625135694,0.489470037,0.521625173,0.509494287,0.471501274,0.5033324,0.479019675
0.584362297,0.559364708,0.645527739,0.462386056,0.534349937,0.50077923,0.557379548,0.627306591,0.659018788,0.538837783,0.55948106,0.557153703,0.4996628,0.527996616,0.516999679
0.616496687,0.599400995,0.66941511,0.517185551,0.584399716,0.539828493,0.596054292,0.660890345,0.689583183,0.581436437,0.59369026,0.597568225,0.524725896,0.549647838,0.550538759
0.643736615,0.631192293,0.686978442,0.564634488,0.624415607,0.575201077,0.629937688,0.690840154,0.715571556,0.618287511,0.62434307,0.631558051,0.546144598,0.567463817,0.578498208
0.668001792,0.65731023,0.703495572,0.605461072,0.659239046,0.606871094,0.659906422,0.718930104,0.738686771,0.650066343,0.652245179,0.659599408,0.562531934,0.58129913,0.602246164
0.687876354,0.678799498,0.715635079,0.638807699,0.68631637,0.636102058,0.686737702,0.74326433,0.758770102,0.675912399,0.677414807,0.682773372,0.575577519,0.592178477,0.622010339
0.703396511,0.69388008,0.725642281,0.666939467,0.70794042,0.662379549,0.710277524,0.766511615,0.776238577,0.698950258,0.699952503,0.701988473,0.587053073,0.600378229,0.63888573
0.716460312,0.706332224,0.733545425,0.689508786,0.723742404,0.686114166,0.730304669,0.786537613,0.790222185,0.717671528,0.7206346,0.716716049,0.595183418,0.607780553,0.653011624
0.727496934,0.715678639,0.739116978,0.706922196,0.736034227,0.708020466,0.747935864,0.804461794,0.802458676,0.733788903,0.739058437,0.729367791,0.603236846,0.613735034,0.664347873
0.736367945,0.723325924,0.743541376,0.721694617,0.744408988,0.728440783,0.763148461,0.820846043,0.813453414,0.74652192,0.75611095,0.738774063,0.607967331,0.617583117,0.673280666
0.742445442,0.726992127,0.747305081,0.731980678,0.75049155,0.746601438,0.776607954,0.834989945,0.821612635,0.756085739,0.771210717,0.746677914,0.611128891,0.620263185,0.680701745
0.748051813,0.729879202,0.74973953,0.740448651,0.754426971,0.763833277,0.788174004,0.847885768,0.829152292,0.764760008,0.784532304,0.752550801,0.614222479,0.622521939,0.686472534
0.752131509,0.731704732,0.75131159,0.746002025,0.75702596,0.779320125,0.797692782,0.858441851,0.834731967,0.771454815,0.796686614,0.756650791,0.615255779,0.622267581,0.691181415
0.755170713,0.732618031,0.751982631,0.749773296,0.757848445,0.793803971,0.806105248,0.868257956,0.839875544,0.775961379,0.807697714,0.759775881,0.616745768,0.623629007,0.694693242
0.757457699,0.733168225,0.752177033,0.753190773,0.758430089,0.807021556,0.813202033,0.87595824,0.843598304,0.78077906,0.81784726,0.762810641,0.618805445,0.624492438,0.697937729
0.759077773,0.733612675,0.75280591,0.755170902,0.757701983,0.819203598,0.818941204,0.882772649,0.846709059,0.783811036,0.826762891,0.764850064,0.619264561,0.624842805,0.70076811
0.760282938,0.733018551,0.75272819,0.755765127,0.756826523,0.830297724,0.824141097,0.889465861,0.8498078,0.785995403,0.834747525,0.765484302,0.618326024,0.624308544,0.702026976
0.761356775,0.732233524,0.752435363,0.755874957,0.755546832,0.840759355,0.828213376,0.894485242,0.851950244,0.787740267,0.841606784,0.766446148,0.619194185,0.624277336,0.703260278
0.762078022,0.731886907,0.752766427,0.755166311,0.753658458,0.850465653,0.832355306,0.897965081,0.853806789,0.789423109,0.848475863,0.767634572,0.618634182,0.623570542,0.704479402
0.761345602,0.731004505,0.752061492,0.75546421,0.752435399,0.859021994,0.835222792,0.90197196,0.855042188,0.79075362,0.854414506,0.76757393,0.617352679,0.622914614,0.704504266
0.761890731,0.730136205,0.751530283,0.753797036,0.750848864,0.86703288,0.837646632,0.904660043,0.856203515,0.790905396,0.859230504,0.766731414,0.618003054,0.623591325,0.705319612
0.761487281,0.72807919,0.751008311,0.751588005,0.747917167,0.874557809,0.839726221,0.907482542,0.856882754,0.791552427,0.864068993,0.766795696,0.617848121,0.620876361,0.705808601
0.761026765,0.727459852,0.749999326,0.751406192,0.747140817,0.881233556,0.841307499,0.909300495,0.857261266,0.791539474,0.868504489,0.766982605,0.614923257,0.621547504,0.705469939
0.760770759,0.726771558,0.749832655,0.749687228,0.745513553,0.887409609,0.842728695,0.910656579,0.85828731,0.791250788,0.872046585,0.76649367,0.615393509,0.620703531,0.7060599
0.760759018,0.726678967,0.748709402,0.74959377,0.743989317,0.892717503,0.844053445,0.912448989,0.858492135,0.791602972,0.875475642,0.76600235,0.61419825,0.619790232,0.705667345
0.760620244,0.727031404,0.748574804,0.747944434,0.742192219,0.897741583,0.844531032,0.913520878,0.858549597,0.791271673,0.878763921,0.765722099,0.614765442,0.618054966,0.705270813
0.759858056,0.723764346,0.748349041,0.746904928,0.740568849,0.902072409,0.845888953,0.914707048,0.858573472,0.791226315,0.88152331,0.764583601,0.614544005,0.619117108,0.705240899
0.759485201,0.724015775,0.746349589,0.745034225,0.739304212,0.906208352,0.846553554,0.915143167,0.858318284,0.791036466,0.88420609,0.764998967,0.611854488,0.618313211,0.705269174
0.758922017,0.723909164,0.746707132,0.743719175,0.7387587,0.909794047,0.847097136,0.915970323,0.858704233,0.790915157,0.886346201,0.764374737,0.612508905,0.616333841,0.704476429
0.758613745,0.724176823,0.745730624,0.74407326,0.737742703,0.913168556,0.847474598,0.91645115,0.858858495,0.79042554,0.8884085,0.763544012,0.609903449,0.615405238,0.70433579
0.75773671,0.722499974,0.745886094,0.742735175,0.736572059,0.915896852,0.847505831,0.916770602,0.85831341,0.790179047,0.890336164,0.763131251,0.610385832,0.616053985,0.704125056
0.757849848,0.724121186,0.74517743,0.740464518,0.73557427,0.918455792,0.847890193,0.916976972,0.858266797,0.789931595,0.891910207,0.763168165,0.607874689,0.615364224,0.70336704
0.756763589,0.722281885,0.743782003,0.740664149,0.734818621,0.920906432,0.848004361,0.917449731,0.858372864,0.789404586,0.893346047,0.762597908,0.607020951,0.614679112,0.703088004
0.756971801,0.723130193,0.744395644,0.739629398,0.733540553,0.922595787,0.848484407,0.917574655,0.858781476,0.788962325,0.894747479,0.762249087,0.607365873,0.612677991,0.702711695
0.756576082,0.723093975,0.743611547,0.738806904,0.733104939,0.924629813,0.848518516,0.917703058,0.858432095,0.788296678,0.896092925,0.761695619,0.606869532,0.6119915,0.702163872
0.755932948,0.722266044,0.742889573,0.738429621,0.732966198,0.926161477,0.848565585,0.917793936,0.858355907,0.788024815,0.897132047,0.761358984,0.604667458,0.611747489,0.70181877
0.755801763,0.721551744,0.742881201,0.737189502,0.731666062,0.927782111,0.848272737,0.918039133,0.858183328,0.78847169,0.898355045,0.761528234,0.605700714,0.6106527,0.701462335
0.755607955,0.722112462,0.742580711,0.73633246,0.730951521,0.92890036,0.84830396,0.91800419,0.858322094,0.788190441,0.899171691,0.761558142,0.604389624,0.61080403,0.701283426
0.755021426,0.72089093,0.7431666,0.737201123,0.730686534,0.929995865,0.848402906,0.917880019,0.85775795,0.787992703,0.899867188,0.761118192,0.604983924,0.609985757,0.701048195
0.755860433,0.721617455,0.743147,0.736637946,0.731071135,0.931156914,0.848049798,0.918365707,0.857888142,0.787065587,0.900983045,0.760673428,0.604321945,0.609965251,0.700805605
0.754784047,0.720736152,0.742180717,0.73549327,0.730114342,0.931846628,0.848336574,0.918284163,0.858120637,0.787577954,0.901545723,0.760388811,0.604113301,0.610337988,0.700256454
0.754369193,0.721098746,0.742239323,0.734771452,0.729934892,0.932537129,0.848391082,0.917998996,0.857963347,0.787102908,0.902290305,0.760761171,0.602816764,0.608951249,0.699809269
0.753833175,0.720175722,0.742095022,0.735066279,0.730204922,0.933136563,0.848414347,0.917999847,0.857796358,0.787012049,0.902635464,0.75978731,0.602158533,0.609064042,0.699576505
0.753669735,0.720351128,0.742052641,0.735179605,0.729873185,0.933836212,0.84803023,0.917656189,0.857836319,0.786714214,0.903335508,0.760139345,0.602228831,0.608411843,0.699260277
0.753807579,0.721050488,0.741618634,0.733990815,0.729448876,0.933966064,0.847915024,0.91810968,0.857454509,0.786789589,0.903744071,0.759645485,0.600495032,0.608465836,0.698828586
0.754330582,0.722146797,0.74140822,0.733979727,0.728759591,0.93457758,0.848274586,0.918254116,0.857585899,0.78653865,0.904309525,0.759788364,0.600253999,0.60641469,0.698210046
0.753666434,0.721293504,0.740897761,0.73422345,0.729261909,0.93522669,0.848031965,0.91777102,0.857375024,0.787239205,0.904736732,0.759883431,0.600357603,0.606465803,0.69848256
0.753578791,0.72011756,0.740577776,0.734257237,0.729097089,0.935100073,0.847591715,0.917937267,0.857250284,0.786761156,0.905103379,0.759831141,0.59883871,0.606425897,0.698045658
0.753210064,0.720700797,0.741123804,0.733797285,0.728394603,0.935802697,0.848025849,0.918010679,0.857724529,0.785689337,0.905127793,0.760264087,0.599114539,0.605928433,0.697427799
